"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"122",0.173333333333333,0.643333333333333,0.0333333333333333,0.216666666666667,0.14,0.05,0,0,0,0,0,0.00333333333333333,0.103333333333333
"123",0.533333333333333,0.193333333333333,0.09,0.05,0,0.0533333333333333,0,0,0,0,0,0,0.253333333333333
"124",0.526666666666667,0.0966666666666667,0.0966666666666667,0.03,0.233333333333333,0,0,0,0,0,0,0,0
"125",0.66,0.93,0,0.686666666666667,0,0.0233333333333333,0.00666666666666667,0,0,0,0,0,0
"126",0.166666666666667,0.236666666666667,0.0866666666666667,0.743333333333333,0.0366666666666667,0.01,0.01,0.01,0.00333333333333333,0,0,0,0
"127",0.923333333333333,0.593333333333333,0.953333333333333,0.0866666666666667,0.0133333333333333,0,0,0,0,0,0,0,0
"128",0,0.07,0.496666666666667,0,0.34,0,0,0,0,0,0,0,0
"129",0.0133333333333333,0.616666666666667,0.193333333333333,0.06,0.06,0.00333333333333333,0.0333333333333333,0.02,0,0,0,0,0
"130",0,0.0866666666666667,0.203333333333333,0,0.0266666666666667,0.00333333333333333,0,0,0,0,0,0,0
"131",0.39,0.276666666666667,0.0266666666666667,0.113333333333333,0,0,0,0,0,0,0,0,0
"132",0.993333333333333,0.356666666666667,0.0766666666666667,0.00666666666666667,0.00666666666666667,0.0233333333333333,0,0,0,0.02,0,0,0
"133",0.31,0.69,0.74,0.02,0,0.1,0.0266666666666667,0,0,0.00333333333333333,0,0,0
"134",0.07,0.396666666666667,0.416666666666667,0.323333333333333,0.0766666666666667,0.0233333333333333,0.0133333333333333,0.0433333333333333,0,0,0,0.00666666666666667,0.00333333333333333
"135",0.24,0.683333333333333,0.466666666666667,0.19,0.0466666666666667,0,0.00333333333333333,0,0,0,0.00333333333333333,0,0
"136",0.916666666666667,0.743333333333333,0.383333333333333,0.0733333333333333,0.286666666666667,0.00666666666666667,0,0,0,0,0,0,0
"137",0.303333333333333,0.536666666666667,0.22,0.113333333333333,0.0333333333333333,0.0866666666666667,0.143333333333333,0.02,0,0,0,0,0
"138",0.3,0.123333333333333,0.0633333333333333,0.12,0.00333333333333333,0.283333333333333,0.00666666666666667,0,0,0,0,0,0
"139",0.36,0.0433333333333333,0.00666666666666667,0.02,0.0566666666666667,0.166666666666667,0,0.0166666666666667,0,0,0,0,0
"140",0.00666666666666667,0.01,0.293333333333333,0.00333333333333333,0.533333333333333,0,0.0333333333333333,0,0,0,0,0,0
"141",0.96,0.0733333333333333,0.816666666666667,0.47,0,0.04,0.04,0,0.0366666666666667,0,0,0,0
"142",0.4,0.116666666666667,0.47,0.233333333333333,0.0566666666666667,0,0,0,0.00333333333333333,0,0,0,0
"143",0.136666666666667,0.0966666666666667,0.46,0.07,0.05,0,0.0133333333333333,0,0,0,0,0.01,0
"144",0.503333333333333,0.0333333333333333,0.186666666666667,0.223333333333333,0,0.0333333333333333,0.0166666666666667,0,0,0,0,0.0166666666666667,0
"145",0.21,0.696666666666667,0,0.0366666666666667,0.223333333333333,0.00666666666666667,0.0333333333333333,0.0233333333333333,0,0,0,0,0
"146",0.946666666666667,0.106666666666667,0.13,0.00333333333333333,0.413333333333333,0.0966666666666667,0.00666666666666667,0.00333333333333333,0.00333333333333333,0,0,0.00333333333333333,0
"147",0.94,0.0866666666666667,0.453333333333333,0.00333333333333333,0.00333333333333333,0,0.0166666666666667,0,0,0,0,0,0
"148",0.9,0.0333333333333333,0.383333333333333,0.706666666666667,0.00666666666666667,0.00666666666666667,0,0,0,0,0,0,0
"149",0.986666666666667,0.0633333333333333,0.183333333333333,0.656666666666667,0.2,0.0133333333333333,0,0,0,0,0,0,0
"150",0.313333333333333,0.4,0.00333333333333333,0.383333333333333,0.03,0,0.01,0.156666666666667,0.00333333333333333,0,0,0,0
"151",0.00666666666666667,0.923333333333333,0.806666666666667,0.303333333333333,0.01,0.0166666666666667,0.01,0,0,0,0,0,0
"152",0.21,0.393333333333333,0.52,0.22,0,0,0,0.0266666666666667,0,0,0,0,0
"153",0.02,0.216666666666667,0.01,0.0466666666666667,0.01,0,0.01,0.0133333333333333,0,0,0,0,0
"154",0.0166666666666667,0.163333333333333,0.05,0.00666666666666667,0.0733333333333333,0.0133333333333333,0.133333333333333,0,0,0,0,0.00333333333333333,0
"155",0.376666666666667,0.986666666666667,0.626666666666667,0.0566666666666667,0.313333333333333,0,0,0,0,0.00333333333333333,0,0,0
"156",0.873333333333333,0.08,0.0366666666666667,0.0266666666666667,0,0,0.00333333333333333,0,0,0,0,0,0
"157",0.263333333333333,0.11,0.353333333333333,0.08,0.00333333333333333,0.00666666666666667,0.0166666666666667,0,0.00333333333333333,0,0,0,0
"158",0.12,0.44,0.21,0.26,0.143333333333333,0,0,0.00333333333333333,0,0.00666666666666667,0,0,0
"159",0.74,0.386666666666667,0.736666666666667,0.0233333333333333,0.0133333333333333,0,0,0.00666666666666667,0,0,0,0,0
"160",0.116666666666667,0.0866666666666667,0,0.00666666666666667,0.03,0.0266666666666667,0.0166666666666667,0,0,0,0,0,0
"161",0.123333333333333,0.0333333333333333,0.35,0.00666666666666667,0.0933333333333333,0,0.07,0,0,0.0166666666666667,0,0.00666666666666667,0
"162",0.0233333333333333,0,0.216666666666667,0.12,0,0.0266666666666667,0.01,0.0166666666666667,0,0,0,0,0
"163",0.803333333333333,0.513333333333333,0.476666666666667,0.216666666666667,0.01,0,0.04,0,0.02,0.0233333333333333,0,0,0
"164",0.553333333333333,0.0866666666666667,0.516666666666667,0,0,0,0,0,0.00666666666666667,0,0,0,0
"165",0.09,0.39,0.05,0.00333333333333333,0.00666666666666667,0.00666666666666667,0.00333333333333333,0.123333333333333,0,0.00333333333333333,0,0,0
"166",0.516666666666667,0.2,0.09,0.01,0,0.0466666666666667,0.04,0.176666666666667,0.00333333333333333,0,0,0,0
"167",0.0733333333333333,0.43,0,0.04,0.0133333333333333,0.06,0,0,0.00666666666666667,0,0,0,0
"168",0.37,0.866666666666667,0.353333333333333,0.0166666666666667,0.126666666666667,0.0166666666666667,0.14,0,0,0,0,0,0
"169",0.643333333333333,0.0466666666666667,0.1,0.02,0,0.02,0.00333333333333333,0,0,0,0,0,0
"170",0.0366666666666667,0.22,0,0.126666666666667,0.04,0,0,0,0.00666666666666667,0,0,0,0
"171",0.91,0.193333333333333,0.186666666666667,0.0133333333333333,0.01,0,0.00333333333333333,0.00333333333333333,0,0,0.01,0.01,0
"172",0.976666666666667,0.303333333333333,0,0.0766666666666667,0.02,0.01,0.106666666666667,0.05,0.0466666666666667,0,0,0,0
"173",0.45,0.17,0.186666666666667,0.0666666666666667,0,0.0133333333333333,0,0.0566666666666667,0,0,0,0,0
"174",0.176666666666667,0.246666666666667,0.0566666666666667,0.0833333333333333,0,0.0233333333333333,0,0,0,0,0,0,0
"175",0,0.436666666666667,0.01,0.186666666666667,0.05,0.00666666666666667,0.00333333333333333,0,0.00333333333333333,0,0,0,0
"176",0.453333333333333,0.116666666666667,0.536666666666667,0.253333333333333,0.11,0.0233333333333333,0.00666666666666667,0,0,0,0,0,0
"177",0,0.01,0.44,0.0266666666666667,0.08,0.11,0,0,0,0.00333333333333333,0,0,0
"178",0.923333333333333,0.07,0.00333333333333333,0.223333333333333,0.0833333333333333,0.0133333333333333,0.00333333333333333,0,0,0.00333333333333333,0.00666666666666667,0,0
"179",0.00666666666666667,0.02,0.196666666666667,0.0166666666666667,0.00666666666666667,0.0233333333333333,0,0,0,0,0,0.00333333333333333,0
